id,key,value,type 
4240723399,natural,tree,regular
4240723400,natural,tree,regular
4240723401,natural,tree,regular
4240723402,natural,tree,regular
4240723403,natural,tree,regular
4240723404,natural,tree,regular
4240723405,natural,tree,regular
4240723406,natural,tree,regular
4240723407,natural,tree,regular
4240723408,natural,tree,regular
4240723409,natural,tree,regular
4240723410,natural,tree,regular
4240723411,natural,tree,regular
4240723412,natural,tree,regular
4240723413,natural,tree,regular
4240723414,natural,tree,regular
4240723415,natural,tree,regular
4240726002,power,pole,regular
4240726003,power,pole,regular
4240726004,natural,tree,regular
4240726005,natural,tree,regular
4240726006,natural,tree,regular
4240726007,natural,tree,regular
4240726008,natural,tree,regular
4240726009,power,pole,regular
4240726010,natural,tree,regular
4240726011,natural,tree,regular
4240726012,natural,tree,regular
4240726013,natural,tree,regular
4240726014,natural,tree,regular
4240726015,natural,tree,regular
4240726016,natural,tree,regular
4240726017,natural,tree,regular
4240726018,natural,tree,regular
4240726019,power,pole,regular
4240726020,natural,tree,regular
4240726021,natural,tree,regular
4240726022,natural,tree,regular
4240726023,natural,tree,regular
4240726024,natural,tree,regular
4240726025,natural,tree,regular
4240726026,power,pole,regular
4240726027,natural,tree,regular
4240726028,natural,tree,regular
4240726029,natural,tree,regular
4240726030,power,pole,regular
4240726031,natural,tree,regular
4240726032,natural,tree,regular
4240726033,natural,tree,regular
4240726034,natural,tree,regular
4240726035,natural,tree,regular
4240726036,natural,tree,regular
4240726567,natural,tree,regular
4240726568,natural,tree,regular
4240726569,natural,tree,regular
4240726570,natural,tree,regular
4240726571,natural,tree,regular
4240726572,natural,tree,regular
4240726573,natural,tree,regular
4240726574,natural,tree,regular
4240726575,natural,tree,regular
4240726576,natural,tree,regular
4240726577,natural,tree,regular
4240726578,natural,tree,regular
4240726579,natural,tree,regular
4240726580,natural,tree,regular
4240726581,natural,tree,regular
4240726582,natural,tree,regular
4240726583,natural,tree,regular
4240726584,natural,tree,regular
4240726585,natural,tree,regular
4240726586,natural,tree,regular
4240726587,natural,tree,regular
4240726588,natural,tree,regular
4240726789,natural,tree,regular
4240726790,natural,tree,regular
4240726791,natural,tree,regular
4240726792,natural,tree,regular
4240726793,natural,tree,regular
4240726794,natural,tree,regular
4240726795,natural,tree,regular
4240726796,natural,tree,regular
4240726797,natural,tree,regular
4240726798,natural,tree,regular
4240726799,natural,tree,regular
4240726800,natural,tree,regular
4240726801,natural,tree,regular
4240726802,natural,tree,regular
4240726803,natural,tree,regular
4240726804,natural,tree,regular
4240726805,natural,tree,regular
4240726806,natural,tree,regular
4240726807,natural,tree,regular
4240726808,natural,tree,regular
4245576374,name,18,regular
4245576374,building,yes,regular
4245791160,name,Curtin University St Georges Terrace,regular
4245791160,city,Perth,addr
4245791160,street,St Georges Terrace,addr
4245791160,postcode,6000,addr
4245791160,housenumber,139,addr
4247935671,name,10066,regular
4247935671,highway,bus_stop,regular
4247935672,name,10079,regular
4247935672,highway,bus_stop,regular
4247935674,highway,bus_stop,regular
4247937020,highway,bus_stop,regular
4247951331,highway,bus_stop,regular
4247951484,highway,bus_stop,regular
4247951486,highway,bus_stop,regular
4247951487,highway,bus_stop,regular
4247951529,highway,bus_stop,regular
4247951532,highway,bus_stop,regular
4247951533,name,10069,regular
4247951533,highway,bus_stop,regular
4247951957,name,14417,regular
4247951957,highway,bus_stop,regular
4247951962,highway,bus_stop,regular
4247951994,name,10075,regular
4247951994,highway,bus_stop,regular
4247963006,highway,bus_stop,regular
4247963007,name,10064,regular
4247963007,highway,bus_stop,regular
4247963692,highway,bus_stop,regular
4247963801,highway,bus_stop,regular
4247966510,name,Discovery Holiday Park (BIG4),regular
4247966510,tourism,caravan_site,regular
4247966511,highway,bus_stop,regular
4247966513,highway,bus_stop,regular
4247966515,highway,bus_stop,regular
4247966518,highway,bus_stop,regular
4247966522,name,10072,regular
4247966522,highway,bus_stop,regular
4247966600,name,13866,regular
4247966600,highway,bus_stop,regular
4247966605,highway,bus_stop,regular
4247966609,name,10067,regular
4247966609,highway,bus_stop,regular
4247966611,name,10068,regular
4247966611,highway,bus_stop,regular
4247968289,name,10065,regular
4247968289,highway,bus_stop,regular
4247968291,name,10073,regular
4247968291,highway,bus_stop,regular
4249834489,name,10137,regular
4249834489,highway,bus_stop,regular
4252303122,name,13860,regular
4252303122,highway,bus_stop,regular
4252845714,name,Niana Station,regular
4252845714,network,Castledare Miniature Railways,regular
4252845714,railway,station,regular
4252845714,operator,Castledare Miniature Railways,regular
4252916831,name,Alex Hotel,regular
4252916831,email,hello@alexhotel.com.au,regular
4252916831,phone,+61 8 6430 4000,regular
4252916831,rooms,74,regular
4252916831,smoking,no,regular
4252916831,tourism,hotel,regular
4252916831,website,https://alexhotel.com.au,regular
4252916831,breakfast,yes,regular
4252916831,wheelchair,yes,regular
4252916831,internet_access,yes,regular
4252916832,name,Bivouac,regular
4252916832,phone,+61 08 9227 0883,regular
4252916832,amenity,restaurant,regular
4252916832,smoking,no,regular
4252916832,website,http://bivouac.com.au,regular
4252916832,operator,mediterranean,regular
4252916832,opening_hours,Tu-Sa 12:00+,regular
4252916832,outdoor_seating,yes,regular
4252916833,name,Chicho Gelato,regular
4252916833,amenity,ice_cream,regular
4252916833,email,chez@chichogelato.com,contact
4252916833,phone,+61 423 480 520,contact
4252916833,opening_hours,Mo-We 12:00-22:00; Th-Sa 12:00-23:00; Su 11:00-22:00,regular
4252916833,twitter,https://twitter.com/ChichoGelato,contact
4252916833,website,http://chichogelato.com/,contact
4252916833,facebook,https://www.facebook.com/chichogelato,contact
4252916833,instagram,http://instagram.com/chichogelato/,contact
4252916834,name,Govindas,regular
4252916834,phone,+61 08 9227 1684,regular
4252916834,amenity,restaurant,regular
4252916834,cuisine,indian,regular
4252916834,smoking,no,regular
4252916834,street,William Street,addr
4252916834,suburb,Northbridge,addr
4252916834,postcode,6000,addr
4252916834,opening_hours,Mo-Sa 11:30-19:30,regular
4252916834,internet_access,no,regular
4252916834,housenumber,194,addr
4252916835,name,Northside Books,regular
4252916835,shop,books,regular
4252916835,second_hand,no,regular
4252916835,phone,+61 08 9227 0930,contact
4252916835,opening_hours,Mo-We 10:00-21:00; Th-Sa 10:00-22:30; Su 10:30-21:00,regular
4252916835,website,http://northsidebooks.com.au,contact
4252916835,facebook,http://www.facebook.com/northsidebooks,contact
4252916835,instagram,http://www.instagram.com/northsidebooks,contact
4252916836,name,Sauma,regular
4252916836,email,eat@sauma.com.au,regular
4252916836,phone,+61 08 9227 8682,regular
4252916836,amenity,restaurant,regular
4252916836,cuisine,indian,regular
4252916836,website,http://www.sauma.com.au,regular
4252916836,street,William Street,addr
4252916836,suburb,Northbridge,addr
4252916836,postcode,6000,addr
4252916836,opening_hours,Tu-We 17:00-22:30; Th-Su 11:30-22:30,regular
4252916836,housenumber,200,addr
4252916837,name,Shadow Wine Bar,regular
4252916837,email,hello@shadowwinebar.com.au,regular
4252916837,phone,+61 08 6430 4010,regular
4252916837,amenity,restaurant,regular
4252916837,website,http://www.shadowwinebar.com.au/,regular
4252916837,street,William Street,addr
4252916837,suburb,Northbridge,addr
4252916837,postcode,6000,addr
4252916837,opening_hours,Mo-Fr 12:00+; Sa-Su 10:00+,regular
4252916837,housenumber,214,addr
4252916838,name,Tartine Cafe,regular
4252916838,email,william@tartinecafe.com.au,regular
4252916838,phone,+61 08 9481 1195,regular
4252916838,amenity,cafe,regular
4252916838,cuisine,coffee_shop,regular
4252916838,website,http://tartinecafe.com.au/,regular
4252916838,facebook,https://www.facebook.com/Tartine-Cafe-140-William-920078134717361/,contact
4252916838,instagram,https://instagram.com/tartinecafe/,contact
4252916840,shop,hairdresser,regular
4253972063,name,Cafe Parlapa,regular
4253972063,amenity,cafe,regular
4259675151,amenity,parking,regular
4259675151,street,Montgomery Avenue,addr
4262004789,name,Lucky Rentals Perth,regular
4262004789,email,perth@lucky-rentals.com.au,regular
4262004789,phone,+61 8 6161 9092,regular
4262004789,amenity,car_rental,regular
4262004789,website,www.lucky-rentals.com.au,regular
4262004789,street,Francis Street,addr
4262004789,postcode,6003,addr
4262004789,opening_hours,Mo-Fr 09:00-16:30; Sa 09:00-13:00,regular
4262004789,housenumber,110,addr
4264752595,name,Empire Bar,regular
4264752595,amenity,bar,regular
4264752595,street,Great Eastern Highway,addr
4264752595,postcode,6001,addr
4264752595,housenumber,220,addr
4265466191,name,20,regular
4265466191,highway,bus_stop,regular
4265466191,operator,Perth CAT,regular
4265483690,name,17503,regular
4265483690,highway,bus_stop,regular
4265483690,operator,Transperth,regular
4265483989,name,2,regular
4265483989,highway,bus_stop,regular
4265483989,operator,Perth CAT,regular
4265483990,highway,bus_stop,regular
4265483990,name,G3,regular
4265483990,operator,Perth CAT,regular
4265484089,name,10094 / 5,regular
4265484089,highway,bus_stop,regular
4265484089,operator,Transperth / Perth CAT,regular
4267968154,highway,crossing,regular
4267968154,crossing,zebra,regular
4267968155,highway,crossing,regular
4267968155,crossing,zebra,regular
4267968164,highway,crossing,regular
4267968164,crossing,zebra,regular
4267968169,highway,turning_circle,regular
4267968171,highway,turning_circle,regular
4272630990,name,Austrailian Taxation Officee,regular
4272630990,office,government,regular
4272630990,street,Francis Street,addr
4272630990,housenumber,45,addr
4272718497,name,my GOV,regular
4272718497,office,government,regular
4272718693,name,ANZ,regular
4272718693,amenity,bank,regular
4279766490,name,Planet inn,regular
4279766490,tourism,guest_house,regular
4279998298,city,Langford,addr
4279998298,housenumber,13/64,addr
4279998298,postcode,6147,addr
4279998298,street,Langford Avenue,addr
4279998298,name,New Feeling Hair Salon,regular
4279998298,zh,新视觉发型沙龙,name
4279998298,opening_hours,Tu-Fr 21:30-17:30,regular
4279998298,shop,hairdresser,regular
4288090220,name,Juggler Cafe,regular
4288090220,amenity,cafe,regular
4288090220,cuisine,italian,regular
4288090220,website,http://www.facebook.com/Juggler-Cafe-369865833054109/,regular
4288090220,city,Leederville,addr
4288090220,street,Oxford Street,addr
4288090220,housenumber,225,addr
4295544049,name,Gogo's Bello Fresh,regular
4295544049,amenity,fast_food,regular
4295544049,cuisine,indian,regular
4295544049,city,Murdoch,addr
4295544049,street,Murdoch Drive,addr
4295544049,postcode,6150,addr
4295544049,housenumber,102-108,addr
4295675698,amenity,fast_food,regular
4301734704,tourism,artwork,regular
4301734704,artist_name,Pietro Porcelli,regular
4301734717,amenity,parking,regular
4303999292,name,United 24,regular
4303999292,amenity,fuel,regular
4304649249,name,Aldi,regular
4304649249,shop,supermarket,regular
4304649250,name,Coles Express,regular
4304649250,amenity,fuel,regular
4304649251,name,DBDental,regular
4304649251,amenity,dentist,regular
4304649252,name,HR Block,regular
4304649252,office,accountant,regular
4304649253,street,Vincent Street,addr
4304649253,suburb,North Perth,addr
4304649253,country,AU,addr
4304649253,postcode,6006,addr
4304649253,housename,Gloucester Court,addr
4304649253,housenumber,146,addr
4304649254,street,William Street,addr
4304649254,suburb,North Perth,addr
4304649254,country,AU,addr
4304649254,postcode,6006,addr
4304649254,housename,Hyde Park Court,addr
4304649254,housenumber,387,addr
4304649255,street,Vincent Street,addr
4304649255,suburb,North Perth,addr
4304649255,country,AU,addr
4304649255,postcode,6006,addr
4304649255,housename,Parkside,addr
4304649255,housenumber,103,addr
4304649256,street,Vincent Street,addr
4304649256,suburb,North Perth,addr
4304649256,country,AU,addr
4304649256,postcode,6006,addr
4304649256,housenumber,102A,addr
4304649257,street,Vincent Street,addr
4304649257,suburb,North Perth,addr
4304649257,country,AU,addr
4304649257,postcode,6006,addr
4304649257,housenumber,106A,addr
